date,rain,tmax,tmin
09-05-1952,0,38.79000092,28.11000061
10-05-1952,0,39.45000076,28.30999947
11-05-1952,0,38.40000153,28.03000069
12-05-1952,0,38.86999893,28.73999977
13-05-1952,0,39.36000061,28.06999969
14-05-1952,0,39.91999817,28.44000053
15-05-1952,0,41.11999893,28.36000061
16-05-1952,0,41.36000061,29.29000092
17-05-1952,0,40.81999969,28.82999992
18-05-1952,0,41.25,29.69000053
19-05-1952,0,40.91999817,26.92000008
20-05-1952,0,35.86999893,28.40999985
21-05-1952,0,34.70000076,25.55999947
22-05-1952,0,29.12000084,24.39999962
23-05-1952,0,29.57999992,24.01000023
24-05-1952,0,31.55999947,24.94000053
25-05-1952,0,33.70999908,25.26000023
26-05-1952,0,32.27999878,25.54999924
27-05-1952,0,36.02999878,27.06999969
28-05-1952,0,36.33000183,26.84000015
29-05-1952,0,34.58000183,26.23999977
30-05-1952,0,36.06999969,27.19000053
31-05-1952,0,37.40000153,27.54999924
01-06-1952,0,38.81999969,28.10000038
02-06-1952,0,39.04999924,27.57999992
03-06-1952,0,38.77999878,27.27000046
04-06-1952,0,38.25,26.37999916
05-06-1952,0,37.63000107,26.54999924
06-06-1952,0,36.47000122,26.18000031
07-06-1952,0,37.40999985,27.20000076
08-06-1952,0,38.58000183,27.85000038
09-06-1952,0,38.88999939,26.54000092
10-06-1952,0,37.31000137,27.05999947
11-06-1952,0,38.16999817,27.61000061
12-06-1952,0,38.72999954,27.84000015
13-06-1952,0,38.88000107,28.20000076
14-06-1952,0,38.31999969,27.63999939
15-06-1952,0,38.25,27.70999908
16-06-1952,0,37.75999832,28.05999947
17-06-1952,0,38.13000107,27.04999924
18-06-1952,0,37.77999878,26.5
19-06-1952,0,37.56999969,27.07999992
20-06-1952,0,37.02000046,27.39999962
21-06-1952,0,36.16999817,26.65999985
22-06-1952,0,36.24000168,26.64999962
23-06-1952,0,35.95000076,26.45000076
24-06-1952,0,36.63000107,26.37999916
25-06-1952,0,36.63999939,26.19000053
26-06-1952,0,35.36999893,26.87000084
27-06-1952,0,36.43999863,26.76000023
28-06-1952,0,37.11000061,26.38999939
29-06-1952,0,36.56000137,27.31999969
30-06-1952,0,36.58000183,27.20000076
01-07-1952,0,36.88999939,27.04999924
02-07-1952,0,37.02999878,26.70999908
03-07-1952,0,36.79999924,27.34000015
04-07-1952,0,36.54999924,25.95000076
05-07-1952,0,37.16999817,26.59000015
06-07-1952,0,37.40000153,26.46999931
07-07-1952,0,38.00999832,26.28000069
08-07-1952,0,38.61999893,27.62000084
09-07-1952,0,38.36000061,26.61000061
10-07-1952,0,37.86999893,25.65999985
11-07-1952,0,35.50999832,25.17000008
12-07-1952,0,32.18000031,24.52000046
13-07-1952,0,32.34999847,25.80999947
14-07-1952,0,35.15000153,26.18000031
15-07-1952,0,35.38999939,26.55999947
16-07-1952,0,34.34999847,26.42000008
17-07-1952,0,32.93999863,24.51000023
18-07-1952,0,33.38999939,24.94000053
19-07-1952,0,34.04999924,25.39999962
20-07-1952,0,34.65000153,25.67000008
21-07-1952,0,33.81000137,25.35000038
22-07-1952,0,33.91999817,25.87000084
23-07-1952,0,34.58000183,25.78000069
24-07-1952,0,33.31000137,26.06999969
25-07-1952,0,32.66999817,25.46999931
26-07-1952,0,35.52999878,26.13999939
27-07-1952,0,35.84999847,26.70000076
28-07-1952,0,35.61000061,26.40999985
29-07-1952,0,36.81999969,26.22999954
30-07-1952,0,37.40000153,26.72999954
31-07-1952,0,36,26.12999916
01-08-1952,0,36.31000137,26.28000069
02-08-1952,0,36.40000153,26.10000038
03-08-1952,0,36.88999939,26.46999931
04-08-1952,0,34.43999863,26.04999924
05-08-1952,0,37.25,26.22999954
06-08-1952,0,37,26.20000076
07-08-1952,0,36.68000031,25.95000076
08-08-1952,0,34.18000031,25.97999954
09-08-1952,0,35.25,25.04000092
10-08-1952,0,34.02999878,24.42000008
11-08-1952,0,34.75,25.40999985
12-08-1952,0,35.52999878,25.69000053
13-08-1952,0,35.86999893,25.57999992
14-08-1952,0,34.68000031,26.07999992
15-08-1952,0,35.75999832,26.20000076
16-08-1952,0,34.25,26.14999962
17-08-1952,0,35.09000015,26.10000038
18-08-1952,0,35.02999878,25.89999962
19-08-1952,0,35.15000153,25.40999985
20-08-1952,0,34.97000122,25.86000061
21-08-1952,0,33.11999893,24.28000069
22-08-1952,0,32.18000031,24.95000076
23-08-1952,0,34.18999863,25.22999954
24-08-1952,0,34.88000107,25.37999916
25-08-1952,0,35,25.64999962
26-08-1952,0,34.68999863,25.36000061
27-08-1952,0,33.65000153,24.78000069
28-08-1952,0,33.83000183,24.82999992
29-08-1952,0,34.43000031,24.68000031
30-08-1952,0,33.38999939,24.44000053
31-08-1952,0,31.22999954,24.27000046
01-09-1952,0,34.38999939,24.95000076
02-09-1952,0,34.47999954,25.21999931
03-09-1952,0,34.45000076,25.18000031
04-09-1952,0,34.77999878,25.06999969
05-09-1952,0,34.41999817,25.14999962
06-09-1952,0,34.47000122,24.95999908
07-09-1952,0,34.33000183,24.98999977
08-09-1952,0,34.09000015,25.04000092
09-09-1952,0,34.25,25.11000061
10-09-1952,0,34.34000015,25.17000008
11-09-1952,0,34.04000092,24.92000008
12-09-1952,0,34.24000168,25.09000015
13-09-1952,0,34.40999985,25.10000038
14-09-1952,0,34.61000061,25
15-09-1952,0,34.43000031,24.73999977
16-09-1952,0,34.41999817,24.82999992
17-09-1952,0,34.34999847,24.79999924
18-09-1952,0,34.13999939,24.90999985
19-09-1952,0,34.15999985,24.87000084
20-09-1952,0,33.70999908,24.67000008
21-09-1952,0,33.81000137,24.79000092
22-09-1952,0,33.81000137,24.82999992
23-09-1952,0,33.97000122,24.90999985
24-09-1952,0,33.84000015,24.86000061
25-09-1952,0,33.70999908,24.63999939
26-09-1952,0,33.72999954,24.75
27-09-1952,0,33.81999969,24.68000031
28-09-1952,0,33.52999878,24.45000076
29-09-1952,0,33.29000092,24.63999939
30-09-1952,0,33.13999939,24.57999992
01-10-1952,0,34.68000031,25.36000061
02-10-1952,0,34.06999969,25.79000092
03-10-1952,0,34.93000031,24.60000038
04-10-1952,0,31.77000046,24.60000038
05-10-1952,0,30.29000092,24.29000092
06-10-1952,0,30.12000084,24.12000084
07-10-1952,0,29.82999992,24.26000023
08-10-1952,0,30.87000084,24.79000092
09-10-1952,0,32.11000061,24.07999992
