date,centre,price,msp,Month,tmax,tmin,rain
09-03-2009,MUMBAI,1500,1080,2009-03,35.28709658,19.93354853,0
18-03-2009,MUMBAI,1475,1080,2009-03,35.28709658,19.93354853,0
25-03-2009,MUMBAI,1425,1080,2009-03,35.28709658,19.93354853,0
01-04-2009,MUMBAI,1300,1080,2009-04,37.26933365,23.20933348,0
08-04-2009,MUMBAI,1300,1080,2009-04,37.26933365,23.20933348,0
13-05-2009,MUMBAI,1325,1080,2009-05,36.37741938,24.86548387,0
20-05-2009,MUMBAI,1425,1080,2009-05,36.37741938,24.86548387,0
03-06-2009,MUMBAI,1425,1080,2009-06,33.9549998,25.45199998,0
10-06-2009,MUMBAI,1425,1080,2009-06,33.9549998,25.45199998,0
17-06-2009,MUMBAI,1400,1080,2009-06,33.9549998,25.45199998,0
24-06-2009,MUMBAI,1450,1080,2009-06,33.9549998,25.45199998,0
01-07-2009,MUMBAI,1400,1080,2009-07,29.11999992,24.10225801,0
26-08-2009,MUMBAI,1500,1080,2009-08,30.30645149,24.28709688,0
09-09-2009,MUMBAI,1500,1080,2009-09,31.54466661,23.73666655,0
30-09-2009,MUMBAI,1525,1080,2009-09,31.54466661,23.73666655,0
07-10-2009,MUMBAI,1500,1080,2009-10,33.01677415,21.17064525,0
21-10-2009,MUMBAI,1500,1080,2009-10,33.01677415,21.17064525,0
28-10-2009,MUMBAI,1550,1080,2009-10,33.01677415,21.17064525,0
18-11-2009,MUMBAI,1750,1080,2009-11,31.60833321,19.55466677,0
25-11-2009,MUMBAI,1750,1080,2009-11,31.60833321,19.55466677,0
30-11-2009,MUMBAI,2000,1080,2009-11,31.60833321,19.55466677,0
01-12-2009,MUMBAI,2000,1080,2009-12,31.08935448,17.44677411,0
02-12-2009,MUMBAI,1850,1080,2009-12,31.08935448,17.44677411,0
04-12-2009,MUMBAI,2000,1080,2009-12,31.08935448,17.44677411,0
07-12-2009,MUMBAI,2000,1080,2009-12,31.08935448,17.44677411,0
08-12-2009,MUMBAI,1750,1080,2009-12,31.08935448,17.44677411,0
09-12-2009,MUMBAI,1875,1080,2009-12,31.08935448,17.44677411,0
10-12-2009,MUMBAI,1750,1080,2009-12,31.08935448,17.44677411,0
11-12-2009,MUMBAI,2000,1080,2009-12,31.08935448,17.44677411,0
14-12-2009,MUMBAI,1767,1080,2009-12,31.08935448,17.44677411,0
15-12-2009,MUMBAI,1766,1080,2009-12,31.08935448,17.44677411,0
16-12-2009,MUMBAI,1750,1080,2009-12,31.08935448,17.44677411,0
17-12-2009,MUMBAI,1783,1080,2009-12,31.08935448,17.44677411,0
18-12-2009,MUMBAI,1775,1080,2009-12,31.08935448,17.44677411,0
21-12-2009,MUMBAI,1831,1080,2009-12,31.08935448,17.44677411,0
22-12-2009,MUMBAI,1831,1080,2009-12,31.08935448,17.44677411,0
23-12-2009,MUMBAI,1819,1080,2009-12,31.08935448,17.44677411,0
24-12-2009,MUMBAI,1819,1080,2009-12,31.08935448,17.44677411,0
29-12-2009,MUMBAI,1819,1080,2009-12,31.08935448,17.44677411,0
30-12-2009,MUMBAI,1794,1080,2009-12,31.08935448,17.44677411,0
31-12-2009,MUMBAI,1794,1080,2009-12,31.08935448,17.44677411,0
01-01-2010,MUMBAI,1794,1120,2010-01,30.95064526,16.15193536,0
04-01-2010,MUMBAI,1779,1120,2010-01,30.95064526,16.15193536,0
05-01-2010,MUMBAI,1779,1120,2010-01,30.95064526,16.15193536,0
06-01-2010,MUMBAI,1819,1120,2010-01,30.95064526,16.15193536,0
07-01-2010,MUMBAI,1815,1120,2010-01,30.95064526,16.15193536,0
08-01-2010,MUMBAI,1815,1120,2010-01,30.95064526,16.15193536,0
11-01-2010,MUMBAI,1833,1120,2010-01,30.95064526,16.15193536,0
12-01-2010,MUMBAI,1833,1120,2010-01,30.95064526,16.15193536,0
13-01-2010,MUMBAI,1800,1120,2010-01,30.95064526,16.15193536,0
14-01-2010,MUMBAI,1800,1120,2010-01,30.95064526,16.15193536,0
15-01-2010,MUMBAI,1800,1120,2010-01,30.95064526,16.15193536,0
18-01-2010,MUMBAI,1794,1120,2010-01,30.95064526,16.15193536,0
19-01-2010,MUMBAI,1794,1120,2010-01,30.95064526,16.15193536,0
20-01-2010,MUMBAI,1794,1120,2010-01,30.95064526,16.15193536,0
21-01-2010,MUMBAI,1769,1120,2010-01,30.95064526,16.15193536,0
22-01-2010,MUMBAI,1769,1120,2010-01,30.95064526,16.15193536,0
25-01-2010,MUMBAI,1769,1120,2010-01,30.95064526,16.15193536,0
27-01-2010,MUMBAI,1788,1120,2010-01,30.95064526,16.15193536,0
28-01-2010,MUMBAI,1763,1120,2010-01,30.95064526,16.15193536,0
29-01-2010,MUMBAI,1750,1120,2010-01,30.95064526,16.15193536,0
01-02-2010,MUMBAI,1725,1120,2010-02,31.90428564,17.05928591,0
02-02-2010,MUMBAI,1725,1120,2010-02,31.90428564,17.05928591,0
03-02-2010,MUMBAI,1746,1120,2010-02,31.90428564,17.05928591,0
04-02-2010,MUMBAI,1746,1120,2010-02,31.90428564,17.05928591,0
05-02-2010,MUMBAI,1746,1120,2010-02,31.90428564,17.05928591,0
08-02-2010,MUMBAI,1771,1120,2010-02,31.90428564,17.05928591,0
09-02-2010,MUMBAI,1771,1120,2010-02,31.90428564,17.05928591,0
10-02-2010,MUMBAI,1771,1120,2010-02,31.90428564,17.05928591,0
11-02-2010,MUMBAI,1771,1120,2010-02,31.90428564,17.05928591,0
15-02-2010,MUMBAI,1744,1120,2010-02,31.90428564,17.05928591,0
16-02-2010,MUMBAI,1723,1120,2010-02,31.90428564,17.05928591,0
17-02-2010,MUMBAI,1706,1120,2010-02,31.90428564,17.05928591,0
18-02-2010,MUMBAI,1706,1120,2010-02,31.90428564,17.05928591,0
19-02-2010,MUMBAI,1706,1120,2010-02,31.90428564,17.05928591,0
22-02-2010,MUMBAI,1744,1120,2010-02,31.90428564,17.05928591,0
23-02-2010,MUMBAI,1744,1120,2010-02,31.90428564,17.05928591,0
24-02-2010,MUMBAI,1652,1120,2010-02,31.90428564,17.05928591,0
25-02-2010,MUMBAI,1632,1120,2010-02,31.90428564,17.05928591,0
26-02-2010,MUMBAI,1608,1120,2010-02,31.90428564,17.05928591,0
02-03-2010,MUMBAI,1600,1120,2010-03,35.19096768,20.36838698,0
03-03-2010,MUMBAI,1600,1120,2010-03,35.19096768,20.36838698,0
04-03-2010,MUMBAI,1617,1120,2010-03,35.19096768,20.36838698,0
05-03-2010,MUMBAI,1600,1120,2010-03,35.19096768,20.36838698,0
08-03-2010,MUMBAI,1600,1120,2010-03,35.19096768,20.36838698,0
09-03-2010,MUMBAI,1600,1120,2010-03,35.19096768,20.36838698,0
10-03-2010,MUMBAI,1625,1120,2010-03,35.19096768,20.36838698,0
11-03-2010,MUMBAI,1625,1120,2010-03,35.19096768,20.36838698,0
12-03-2010,MUMBAI,1625,1120,2010-03,35.19096768,20.36838698,0
15-03-2010,MUMBAI,1625,1120,2010-03,35.19096768,20.36838698,0
17-03-2010,MUMBAI,1650,1120,2010-03,35.19096768,20.36838698,0
18-03-2010,MUMBAI,1650,1120,2010-03,35.19096768,20.36838698,0
19-03-2010,MUMBAI,1654,1120,2010-03,35.19096768,20.36838698,0
22-03-2010,MUMBAI,1667,1120,2010-03,35.19096768,20.36838698,0
23-03-2010,MUMBAI,1667,1120,2010-03,35.19096768,20.36838698,0
25-03-2010,MUMBAI,1638,1120,2010-03,35.19096768,20.36838698,0
26-03-2010,MUMBAI,1638,1120,2010-03,35.19096768,20.36838698,0
29-03-2010,MUMBAI,1625,1120,2010-03,35.19096768,20.36838698,0
30-03-2010,MUMBAI,1670,1120,2010-03,35.19096768,20.36838698,0
31-03-2010,MUMBAI,1631,1120,2010-03,35.19096768,20.36838698,0
01-04-2010,MUMBAI,1631,1120,2010-04,37.16000023,23.51333338,0
05-04-2010,MUMBAI,1606,1120,2010-04,37.16000023,23.51333338,0
06-04-2010,MUMBAI,1606,1120,2010-04,37.16000023,23.51333338,0
07-04-2010,MUMBAI,1606,1120,2010-04,37.16000023,23.51333338,0
08-04-2010,MUMBAI,1606,1120,2010-04,37.16000023,23.51333338,0
09-04-2010,MUMBAI,1606,1120,2010-04,37.16000023,23.51333338,0
12-04-2010,MUMBAI,1631,1120,2010-04,37.16000023,23.51333338,0
13-04-2010,MUMBAI,1606,1120,2010-04,37.16000023,23.51333338,0
15-04-2010,MUMBAI,1631,1120,2010-04,37.16000023,23.51333338,0
16-04-2010,MUMBAI,1631,1120,2010-04,37.16000023,23.51333338,0
19-04-2010,MUMBAI,1640,1120,2010-04,37.16000023,23.51333338,0
20-04-2010,MUMBAI,1640,1120,2010-04,37.16000023,23.51333338,0
21-04-2010,MUMBAI,1631,1120,2010-04,37.16000023,23.51333338,0
22-04-2010,MUMBAI,1631,1120,2010-04,37.16000023,23.51333338,0
23-04-2010,MUMBAI,1631,1120,2010-04,37.16000023,23.51333338,0
26-04-2010,MUMBAI,1590,1120,2010-04,37.16000023,23.51333338,0
27-04-2010,MUMBAI,1590,1120,2010-04,37.16000023,23.51333338,0
28-04-2010,MUMBAI,1590,1120,2010-04,37.16000023,23.51333338,0
29-04-2010,MUMBAI,1606,1120,2010-04,37.16000023,23.51333338,0
30-04-2010,MUMBAI,1581,1120,2010-04,37.16000023,23.51333338,0
03-05-2010,MUMBAI,1581,1120,2010-05,37.400968,25.78129024,0
04-05-2010,MUMBAI,1583,1120,2010-05,37.400968,25.78129024,0
05-05-2010,MUMBAI,1606,1120,2010-05,37.400968,25.78129024,0
07-05-2010,MUMBAI,1600,1120,2010-05,37.400968,25.78129024,0
10-05-2010,MUMBAI,1583,1120,2010-05,37.400968,25.78129024,0
11-05-2010,MUMBAI,1583,1120,2010-05,37.400968,25.78129024,0
12-05-2010,MUMBAI,1575,1120,2010-05,37.400968,25.78129024,0
13-05-2010,MUMBAI,1600,1120,2010-05,37.400968,25.78129024,0
14-05-2010,MUMBAI,1575,1120,2010-05,37.400968,25.78129024,0
17-05-2010,MUMBAI,1613,1120,2010-05,37.400968,25.78129024,0
18-05-2010,MUMBAI,1613,1120,2010-05,37.400968,25.78129024,0
19-05-2010,MUMBAI,1613,1120,2010-05,37.400968,25.78129024,0
20-05-2010,MUMBAI,1613,1120,2010-05,37.400968,25.78129024,0
21-05-2010,MUMBAI,1575,1120,2010-05,37.400968,25.78129024,0
24-05-2010,MUMBAI,1583,1120,2010-05,37.400968,25.78129024,0
25-05-2010,MUMBAI,1600,1120,2010-05,37.400968,25.78129024,0
26-05-2010,MUMBAI,1592,1120,2010-05,37.400968,25.78129024,0
28-05-2010,MUMBAI,1592,1120,2010-05,37.400968,25.78129024,0
31-05-2010,MUMBAI,1600,1120,2010-05,37.400968,25.78129024,0
01-06-2010,MUMBAI,1600,1120,2010-06,33.28100007,25.08166682,0
02-06-2010,MUMBAI,1608,1120,2010-06,33.28100007,25.08166682,0
03-06-2010,MUMBAI,1608,1120,2010-06,33.28100007,25.08166682,0
04-06-2010,MUMBAI,1615,1120,2010-06,33.28100007,25.08166682,0
07-06-2010,MUMBAI,1598,1120,2010-06,33.28100007,25.08166682,0
08-06-2010,MUMBAI,1606,1120,2010-06,33.28100007,25.08166682,0
09-06-2010,MUMBAI,1615,1120,2010-06,33.28100007,25.08166682,0
10-06-2010,MUMBAI,1615,1120,2010-06,33.28100007,25.08166682,0
11-06-2010,MUMBAI,1615,1120,2010-06,33.28100007,25.08166682,0
14-06-2010,MUMBAI,1615,1120,2010-06,33.28100007,25.08166682,0
15-06-2010,MUMBAI,1615,1120,2010-06,33.28100007,25.08166682,0
16-06-2010,MUMBAI,1615,1120,2010-06,33.28100007,25.08166682,0
17-06-2010,MUMBAI,1615,1120,2010-06,33.28100007,25.08166682,0
18-06-2010,MUMBAI,1606,1120,2010-06,33.28100007,25.08166682,0
21-06-2010,MUMBAI,1590,1120,2010-06,33.28100007,25.08166682,0
22-06-2010,MUMBAI,1606,1120,2010-06,33.28100007,25.08166682,0
23-06-2010,MUMBAI,1606,1120,2010-06,33.28100007,25.08166682,0
24-06-2010,MUMBAI,1606,1120,2010-06,33.28100007,25.08166682,0
25-06-2010,MUMBAI,1615,1120,2010-06,33.28100007,25.08166682,0
28-06-2010,MUMBAI,1546,1120,2010-06,33.28100007,25.08166682,0
29-06-2010,MUMBAI,1500,1120,2010-06,33.28100007,25.08166682,0
30-06-2010,MUMBAI,1475,1120,2010-06,33.28100007,25.08166682,0
01-07-2010,MUMBAI,1475,1120,2010-07,29.65064523,23.96290305,0
02-07-2010,MUMBAI,1475,1120,2010-07,29.65064523,23.96290305,0
05-07-2010,MUMBAI,1475,1120,2010-07,29.65064523,23.96290305,0
06-07-2010,MUMBAI,1488,1120,2010-07,29.65064523,23.96290305,0
07-07-2010,MUMBAI,1463,1120,2010-07,29.65064523,23.96290305,0
08-07-2010,MUMBAI,1463,1120,2010-07,29.65064523,23.96290305,0
09-07-2010,MUMBAI,1450,1120,2010-07,29.65064523,23.96290305,0
12-07-2010,MUMBAI,1450,1120,2010-07,29.65064523,23.96290305,0
13-07-2010,MUMBAI,1450,1120,2010-07,29.65064523,23.96290305,0
14-07-2010,MUMBAI,1450,1120,2010-07,29.65064523,23.96290305,0
15-07-2010,MUMBAI,1450,1120,2010-07,29.65064523,23.96290305,0
16-07-2010,MUMBAI,1613,1120,2010-07,29.65064523,23.96290305,0
19-07-2010,MUMBAI,1621,1120,2010-07,29.65064523,23.96290305,0
20-07-2010,MUMBAI,1615,1120,2010-07,29.65064523,23.96290305,0
21-07-2010,MUMBAI,1594,1120,2010-07,29.65064523,23.96290305,0
22-07-2010,MUMBAI,1594,1120,2010-07,29.65064523,23.96290305,0
23-07-2010,MUMBAI,1610,1120,2010-07,29.65064523,23.96290305,0
26-07-2010,MUMBAI,1610,1120,2010-07,29.65064523,23.96290305,0
27-07-2010,MUMBAI,1617,1120,2010-07,29.65064523,23.96290305,0
28-07-2010,MUMBAI,1625,1120,2010-07,29.65064523,23.96290305,0
29-07-2010,MUMBAI,1650,1120,2010-07,29.65064523,23.96290305,0
30-07-2010,MUMBAI,1650,1120,2010-07,29.65064523,23.96290305,0
02-08-2010,MUMBAI,1634,1120,2010-08,29.16870972,23.75322594,0
03-08-2010,MUMBAI,1600,1120,2010-08,29.16870972,23.75322594,0
04-08-2010,MUMBAI,1600,1120,2010-08,29.16870972,23.75322594,0
05-08-2010,MUMBAI,1600,1120,2010-08,29.16870972,23.75322594,0
06-08-2010,MUMBAI,1650,1120,2010-08,29.16870972,23.75322594,0
09-08-2010,MUMBAI,1675,1120,2010-08,29.16870972,23.75322594,0
10-08-2010,MUMBAI,1688,1120,2010-08,29.16870972,23.75322594,0
11-08-2010,MUMBAI,1663,1120,2010-08,29.16870972,23.75322594,0
12-08-2010,MUMBAI,1663,1120,2010-08,29.16870972,23.75322594,0
13-08-2010,MUMBAI,1633,1120,2010-08,29.16870972,23.75322594,0
16-08-2010,MUMBAI,1633,1120,2010-08,29.16870972,23.75322594,0
17-08-2010,MUMBAI,1625,1120,2010-08,29.16870972,23.75322594,0
18-08-2010,MUMBAI,1625,1120,2010-08,29.16870972,23.75322594,0
20-08-2010,MUMBAI,1625,1120,2010-08,29.16870972,23.75322594,0
23-08-2010,MUMBAI,1617,1120,2010-08,29.16870972,23.75322594,0
24-08-2010,MUMBAI,1625,1120,2010-08,29.16870972,23.75322594,0
25-08-2010,MUMBAI,1629,1120,2010-08,29.16870972,23.75322594,0
26-08-2010,MUMBAI,1638,1120,2010-08,29.16870972,23.75322594,0
27-08-2010,MUMBAI,1638,1120,2010-08,29.16870972,23.75322594,0
30-08-2010,MUMBAI,1638,1120,2010-08,29.16870972,23.75322594,0
31-08-2010,MUMBAI,1600,1120,2010-08,29.16870972,23.75322594,0
01-09-2010,MUMBAI,1700,1120,2010-09,30.72199987,23.12933337,0
03-09-2010,MUMBAI,1700,1120,2010-09,30.72199987,23.12933337,0
06-09-2010,MUMBAI,1788,1120,2010-09,30.72199987,23.12933337,0
07-09-2010,MUMBAI,1788,1120,2010-09,30.72199987,23.12933337,0
08-09-2010,MUMBAI,1788,1120,2010-09,30.72199987,23.12933337,0
09-09-2010,MUMBAI,1788,1120,2010-09,30.72199987,23.12933337,0
10-09-2010,MUMBAI,1788,1120,2010-09,30.72199987,23.12933337,0
13-09-2010,MUMBAI,1800,1120,2010-09,30.72199987,23.12933337,0
14-09-2010,MUMBAI,1833,1120,2010-09,30.72199987,23.12933337,0
15-09-2010,MUMBAI,1833,1120,2010-09,30.72199987,23.12933337,0
16-09-2010,MUMBAI,1833,1120,2010-09,30.72199987,23.12933337,0
17-09-2010,MUMBAI,1750,1120,2010-09,30.72199987,23.12933337,0
20-09-2010,MUMBAI,1750,1120,2010-09,30.72199987,23.12933337,0
21-09-2010,MUMBAI,1750,1120,2010-09,30.72199987,23.12933337,0
22-09-2010,MUMBAI,1750,1120,2010-09,30.72199987,23.12933337,0
23-09-2010,MUMBAI,1750,1120,2010-09,30.72199987,23.12933337,0
24-09-2010,MUMBAI,1750,1120,2010-09,30.72199987,23.12933337,0
27-09-2010,MUMBAI,1750,1120,2010-09,30.72199987,23.12933337,0
28-09-2010,MUMBAI,1750,1120,2010-09,30.72199987,23.12933337,0
29-09-2010,MUMBAI,1750,1120,2010-09,30.72199987,23.12933337,0
30-09-2010,MUMBAI,1750,1120,2010-09,30.72199987,23.12933337,0
01-10-2010,MUMBAI,1800,1120,2010-10,32.71903229,22.53709682,0
04-10-2010,MUMBAI,1800,1120,2010-10,32.71903229,22.53709682,0
05-10-2010,MUMBAI,1750,1120,2010-10,32.71903229,22.53709682,0
06-10-2010,MUMBAI,1750,1120,2010-10,32.71903229,22.53709682,0
07-10-2010,MUMBAI,1750,1120,2010-10,32.71903229,22.53709682,0
08-10-2010,MUMBAI,1750,1120,2010-10,32.71903229,22.53709682,0
11-10-2010,MUMBAI,1750,1120,2010-10,32.71903229,22.53709682,0
12-10-2010,MUMBAI,1750,1120,2010-10,32.71903229,22.53709682,0
13-10-2010,MUMBAI,1750,1120,2010-10,32.71903229,22.53709682,0
15-10-2010,MUMBAI,1750,1120,2010-10,32.71903229,22.53709682,0
18-10-2010,MUMBAI,1750,1120,2010-10,32.71903229,22.53709682,0
19-10-2010,MUMBAI,1750,1120,2010-10,32.71903229,22.53709682,0
20-10-2010,MUMBAI,1750,1120,2010-10,32.71903229,22.53709682,0
21-10-2010,MUMBAI,1750,1120,2010-10,32.71903229,22.53709682,0
22-10-2010,MUMBAI,1750,1120,2010-10,32.71903229,22.53709682,0
25-10-2010,MUMBAI,1750,1120,2010-10,32.71903229,22.53709682,0
26-10-2010,MUMBAI,1750,1120,2010-10,32.71903229,22.53709682,0
27-10-2010,MUMBAI,1750,1120,2010-10,32.71903229,22.53709682,0
28-10-2010,MUMBAI,1750,1120,2010-10,32.71903229,22.53709682,0
29-10-2010,MUMBAI,1750,1120,2010-10,32.71903229,22.53709682,0
01-11-2010,MUMBAI,1750,1120,2010-11,31.63666662,21.13633327,0
02-11-2010,MUMBAI,1750,1120,2010-11,31.63666662,21.13633327,0
03-11-2010,MUMBAI,1750,1120,2010-11,31.63666662,21.13633327,0
04-11-2010,MUMBAI,1750,1120,2010-11,31.63666662,21.13633327,0
08-11-2010,MUMBAI,1750,1120,2010-11,31.63666662,21.13633327,0
09-11-2010,MUMBAI,1750,1120,2010-11,31.63666662,21.13633327,0
10-11-2010,MUMBAI,1750,1120,2010-11,31.63666662,21.13633327,0
11-11-2010,MUMBAI,1750,1120,2010-11,31.63666662,21.13633327,0
12-11-2010,MUMBAI,1750,1120,2010-11,31.63666662,21.13633327,0
15-11-2010,MUMBAI,1750,1120,2010-11,31.63666662,21.13633327,0
16-11-2010,MUMBAI,1763,1120,2010-11,31.63666662,21.13633327,0
18-11-2010,MUMBAI,1763,1120,2010-11,31.63666662,21.13633327,0
19-11-2010,MUMBAI,1763,1120,2010-11,31.63666662,21.13633327,0
22-11-2010,MUMBAI,1713,1120,2010-11,31.63666662,21.13633327,0
23-11-2010,MUMBAI,1713,1120,2010-11,31.63666662,21.13633327,0
24-11-2010,MUMBAI,1713,1120,2010-11,31.63666662,21.13633327,0
25-11-2010,MUMBAI,1775,1120,2010-11,31.63666662,21.13633327,0
26-11-2010,MUMBAI,1775,1120,2010-11,31.63666662,21.13633327,0
29-11-2010,MUMBAI,1788,1120,2010-11,31.63666662,21.13633327,0
30-11-2010,MUMBAI,1788,1120,2010-11,31.63666662,21.13633327,0
01-12-2010,MUMBAI,1788,1120,2010-12,29.35064513,15.33903223,0
02-12-2010,MUMBAI,1788,1120,2010-12,29.35064513,15.33903223,0
03-12-2010,MUMBAI,1788,1120,2010-12,29.35064513,15.33903223,0
06-12-2010,MUMBAI,1788,1120,2010-12,29.35064513,15.33903223,0
07-12-2010,MUMBAI,1575,1120,2010-12,29.35064513,15.33903223,0
08-12-2010,MUMBAI,1575,1120,2010-12,29.35064513,15.33903223,0
09-12-2010,MUMBAI,1575,1120,2010-12,29.35064513,15.33903223,0
10-12-2010,MUMBAI,1575,1120,2010-12,29.35064513,15.33903223,0
13-12-2010,MUMBAI,1563,1120,2010-12,29.35064513,15.33903223,0
14-12-2010,MUMBAI,1563,1120,2010-12,29.35064513,15.33903223,0
15-12-2010,MUMBAI,1563,1120,2010-12,29.35064513,15.33903223,0
16-12-2010,MUMBAI,1563,1120,2010-12,29.35064513,15.33903223,0
20-12-2010,MUMBAI,1563,1120,2010-12,29.35064513,15.33903223,0
21-12-2010,MUMBAI,1563,1120,2010-12,29.35064513,15.33903223,0
22-12-2010,MUMBAI,1563,1120,2010-12,29.35064513,15.33903223,0
23-12-2010,MUMBAI,1563,1120,2010-12,29.35064513,15.33903223,0
24-12-2010,MUMBAI,1563,1120,2010-12,29.35064513,15.33903223,0
27-12-2010,MUMBAI,1563,1120,2010-12,29.35064513,15.33903223,0
28-12-2010,MUMBAI,1563,1120,2010-12,29.35064513,15.33903223,0
29-12-2010,MUMBAI,1763,1120,2010-12,29.35064513,15.33903223,0
30-12-2010,MUMBAI,1763,1120,2010-12,29.35064513,15.33903223,0
31-12-2010,MUMBAI,1763,1120,2010-12,29.35064513,15.33903223,0
03-01-2011,MUMBAI,1763,1285,2011-01,29.99612913,13.5519355,0
04-01-2011,MUMBAI,1750,1285,2011-01,29.99612913,13.5519355,0
05-01-2011,MUMBAI,1750,1285,2011-01,29.99612913,13.5519355,0
06-01-2011,MUMBAI,1750,1285,2011-01,29.99612913,13.5519355,0
07-01-2011,MUMBAI,1750,1285,2011-01,29.99612913,13.5519355,0
10-01-2011,MUMBAI,1750,1285,2011-01,29.99612913,13.5519355,0
11-01-2011,MUMBAI,1750,1285,2011-01,29.99612913,13.5519355,0
12-01-2011,MUMBAI,1750,1285,2011-01,29.99612913,13.5519355,0
13-01-2011,MUMBAI,1750,1285,2011-01,29.99612913,13.5519355,0
14-01-2011,MUMBAI,1750,1285,2011-01,29.99612913,13.5519355,0
17-01-2011,MUMBAI,1800,1285,2011-01,29.99612913,13.5519355,0
18-01-2011,MUMBAI,1800,1285,2011-01,29.99612913,13.5519355,0
19-01-2011,MUMBAI,1800,1285,2011-01,29.99612913,13.5519355,0
20-01-2011,MUMBAI,1800,1285,2011-01,29.99612913,13.5519355,0
21-01-2011,MUMBAI,1825,1285,2011-01,29.99612913,13.5519355,0
24-01-2011,MUMBAI,1800,1285,2011-01,29.99612913,13.5519355,0
25-01-2011,MUMBAI,1800,1285,2011-01,29.99612913,13.5519355,0
27-01-2011,MUMBAI,1800,1285,2011-01,29.99612913,13.5519355,0
28-01-2011,MUMBAI,1800,1285,2011-01,29.99612913,13.5519355,0
31-01-2011,MUMBAI,1800,1285,2011-01,29.99612913,13.5519355,0
01-02-2011,MUMBAI,1800,1285,2011-02,31.56750011,15.88607141,0
02-02-2011,MUMBAI,1800,1285,2011-02,31.56750011,15.88607141,0
03-02-2011,MUMBAI,1800,1285,2011-02,31.56750011,15.88607141,0
04-02-2011,MUMBAI,1800,1285,2011-02,31.56750011,15.88607141,0
07-02-2011,MUMBAI,1800,1285,2011-02,31.56750011,15.88607141,0
08-02-2011,MUMBAI,1800,1285,2011-02,31.56750011,15.88607141,0
09-02-2011,MUMBAI,1800,1285,2011-02,31.56750011,15.88607141,0
10-02-2011,MUMBAI,1800,1285,2011-02,31.56750011,15.88607141,0
11-02-2011,MUMBAI,1662,1285,2011-02,31.56750011,15.88607141,0
14-02-2011,MUMBAI,1663,1285,2011-02,31.56750011,15.88607141,0
15-02-2011,MUMBAI,1663,1285,2011-02,31.56750011,15.88607141,0
17-02-2011,MUMBAI,1663,1285,2011-02,31.56750011,15.88607141,0
18-02-2011,MUMBAI,1663,1285,2011-02,31.56750011,15.88607141,0
21-02-2011,MUMBAI,1663,1285,2011-02,31.56750011,15.88607141,0
22-02-2011,MUMBAI,1700,1285,2011-02,31.56750011,15.88607141,0
23-02-2011,MUMBAI,1700,1285,2011-02,31.56750011,15.88607141,0
24-02-2011,MUMBAI,1700,1285,2011-02,31.56750011,15.88607141,0
25-02-2011,MUMBAI,1650,1285,2011-02,31.56750011,15.88607141,0
28-02-2011,MUMBAI,1650,1285,2011-02,31.56750011,15.88607141,0
01-03-2011,MUMBAI,1650,1285,2011-03,35.16451596,18.91935481,0
03-03-2011,MUMBAI,1650,1285,2011-03,35.16451596,18.91935481,0
04-03-2011,MUMBAI,1650,1285,2011-03,35.16451596,18.91935481,0
07-03-2011,MUMBAI,1650,1285,2011-03,35.16451596,18.91935481,0
08-03-2011,MUMBAI,1650,1285,2011-03,35.16451596,18.91935481,0
09-03-2011,MUMBAI,1650,1285,2011-03,35.16451596,18.91935481,0
10-03-2011,MUMBAI,1650,1285,2011-03,35.16451596,18.91935481,0
11-03-2011,MUMBAI,1650,1285,2011-03,35.16451596,18.91935481,0
14-03-2011,MUMBAI,1650,1285,2011-03,35.16451596,18.91935481,0
15-03-2011,MUMBAI,1650,1285,2011-03,35.16451596,18.91935481,0
16-03-2011,MUMBAI,1650,1285,2011-03,35.16451596,18.91935481,0
17-03-2011,MUMBAI,1650,1285,2011-03,35.16451596,18.91935481,0
18-03-2011,MUMBAI,1625,1285,2011-03,35.16451596,18.91935481,0
21-03-2011,MUMBAI,1625,1285,2011-03,35.16451596,18.91935481,0
22-03-2011,MUMBAI,1625,1285,2011-03,35.16451596,18.91935481,0
23-03-2011,MUMBAI,1575,1285,2011-03,35.16451596,18.91935481,0
24-03-2011,MUMBAI,1575,1285,2011-03,35.16451596,18.91935481,0
25-03-2011,MUMBAI,1575,1285,2011-03,35.16451596,18.91935481,0
28-03-2011,MUMBAI,1575,1285,2011-03,35.16451596,18.91935481,0
29-03-2011,MUMBAI,1575,1285,2011-03,35.16451596,18.91935481,0
30-03-2011,MUMBAI,1575,1285,2011-03,35.16451596,18.91935481,0
31-03-2011,MUMBAI,1575,1285,2011-03,35.16451596,18.91935481,0
01-04-2011,MUMBAI,1575,1285,2011-04,35.61799965,22.0013333,0
04-04-2011,MUMBAI,1575,1285,2011-04,35.61799965,22.0013333,0
05-04-2011,MUMBAI,1575,1285,2011-04,35.61799965,22.0013333,0
06-04-2011,MUMBAI,1575,1285,2011-04,35.61799965,22.0013333,0
07-04-2011,MUMBAI,1575,1285,2011-04,35.61799965,22.0013333,0
08-04-2011,MUMBAI,1575,1285,2011-04,35.61799965,22.0013333,0
11-04-2011,MUMBAI,1575,1285,2011-04,35.61799965,22.0013333,0
13-04-2011,MUMBAI,1575,1285,2011-04,35.61799965,22.0013333,0
15-04-2011,MUMBAI,1575,1285,2011-04,35.61799965,22.0013333,0
18-04-2011,MUMBAI,1575,1285,2011-04,35.61799965,22.0013333,0
